MJD,Aether_x,Aether_y,Aether_z,Aether_vx,Aether_vy,Aether_vz,Caelus_x,Caelus_y,Caelus_z,Caelus_vx,Caelus_vy,Caelus_vz,Ventus_x,Ventus_y,Ventus_z,Ventus_vx,Ventus_vy,Ventus_vz,Glacia_x,Glacia_y,Glacia_z,Glacia_vx,Glacia_vy,Glacia_vz
62895.0,28394337.770947,-37810440.953190,0.000000,43.142998,33.477980,0.000000,-130384337.233918,22562478.937040,0.000000,-6.275154,-31.556356,0.000000,91151123.115028,-248416363.770375,0.000000,20.558273,7.902386,0.000000,-388115230.865098,9471860.052919,0.000000,-0.071457,-19.468163,0.000000
62900.0,42826226.260333,-19353786.844507,0.000000,22.218958,50.245377,0.000000,-132361206.989693,8829373.618392,0.000000,-2.872773,-31.963088,0.000000,99966241.166053,-244828973.310785,0.000000,20.247589,8.704202,0.000000,-388059848.548573,1060131.867369,0.000000,0.327934,-19.473581,0.000000
62905.0,46760715.790373,3834072.191402,0.000000,-4.409058,54.852373,0.000000,-132865346.515738,-5002158.445106,0.000000,0.537049,-32.012495,0.000000,108640848.713709,-240897467.948471,0.000000,19.907800,9.495361,0.000000,-387831843.672018,-7352067.108019,0.000000,0.727687,-19.470339,0.000000
62910.0,39183207.880391,26080348.713806,0.000000,-29.894985,45.993406,0.000000,-131901231.455180,-18778578.926892,0.000000,3.918892,-31.708926,0.000000,117162424.419174,-236626646.232038,0.000000,19.539150,10.274960,0.000000,-387431104.428082,-15760990.836849,0.000000,1.127595,-19.458415,0.000000
62915.0,22039643.262649,41978058.559117,0.000000,-47.769994,26.159645,0.000000,-129488389.175134,-32348892.523617,0.000000,7.238521,-31.059769,0.000000,125518555.332029,-232021697.921769,0.000000,19.141897,11.042091,0.000000,-386857609.041679,-24162886.012300,0.000000,1.527449,-19.437797,0.000000
62920.0,-389995.891464,47859062.136937,0.000000,-53.951960,0.639429,0.000000,-125660851.589545,-45565912.584924,0.000000,10.463044,-30.075234,0.000000,133696943.917134,-227088206.046082,0.000000,18.716316,11.795842,0.000000,-386111426.172587,-32553994.578346,0.000000,1.927039,-19.408477,0.000000
62925.0,-22754833.925862,42613089.083520,0.000000,-47.593328,-24.335142,0.000000,-120466548.321418,-58287436.317384,0.000000,13.561029,-28.768152,0.000000,141685415.535939,-221832149.269635,0.000000,18.262702,12.535294,0.000000,-385192715.232428,-40930556.272669,0.000000,2.326155,-19.370451,0.000000
62930.0,-39988869.787647,27712245.711650,0.000000,-30.731734,-43.266927,0.000000,-113966651.789169,-70377338.098435,0.000000,16.502614,-27.153799,0.000000,149471926.429214,-216259904.544149,0.000000,17.781367,13.259521,0.000000,-384101726.614800,-49288811.187739,0.000000,2.724586,-19.323724,0.000000
62935.0,-48364306.829935,6655797.054019,0.000000,-7.355678,-52.370914,0.000000,-106234882.375173,-81706590.191523,0.000000,19.259584,-25.249736,0.000000,157044572.248093,-210378250.009864,0.000000,17.272643,13.967591,0.000000,-382838801.837506,-57625002.346481,0.000000,3.122121,-19.268306,0.000000
62940.0,-46123037.055882,-15864945.877470,0.000000,17.549316,-49.940812,0.000000,-97356778.569766,-92154220.241989,0.000000,21.805452,-23.075674,0.000000,164391597.180202,-204194368.112149,0.000000,16.736886,14.658564,0.000000,-381404373.595987,-65935378.288837,0.000000,3.518548,-19.204212,0.000000
62945.0,-33732153.745844,-34886379.924963,0.000000,38.787312,-36.424948,0.000000,-87428933.948407,-101608214.434524,0.000000,24.115536,-20.653358,0.000000,171501403.717384,-197715848.894189,0.000000,16.174475,15.331494,0.000000,-379798965.727274,-74216195.665535,0.000000,3.913658,-19.131465,0.000000
62950.0,-13818712.576876,-46102771.340589,0.000000,51.682059,-14.411957,0.000000,-76558200.082415,-109966374.177305,0.000000,26.167042,-18.006469,0.000000,178362563.111183,-190950693.422753,0.000000,15.585812,15.985424,0.000000,-378023193.083945,-82463721.835266,0.000000,4.307239,-19.050092,0.000000
62955.0,9232850.572008,-46765491.631258,0.000000,52.932018,11.529375,0.000000,-64860852.043608,-117137132.703594,0.000000,27.939155,-15.160535,0.000000,184963826.561695,-183907317.299888,0.000000,14.971327,16.619391,0.000000,-376077761.317738,-90674237.461510,0.000000,4.699082,-18.960126,0.000000
62960.0,30087419.973060,-36433691.485105,0.000000,41.601872,35.434446,0.000000,-52461711.074854,-123040336.096911,0.000000,29.413142,-12.142851,0.000000,191294137.184648,-176594554.208938,0.000000,14.331479,17.232423,0.000000,-373963466.572718,-98844039.105145,0.000000,5.088978,-18.861608,0.000000
62965.0,43667681.667354,-17326475.966386,0.000000,19.898646,51.229361,0.000000,-39493217.298705,-127607990.990161,0.000000,30.572485,-8.982408,0.000000,197342642.800553,-169021659.438516,0.000000,13.666758,17.823540,0.000000,-371681195.088014,-106969441.809041,0.000000,5.476718,-18.754583,0.000000
62970.0,46534321.148722,6020506.838292,0.000000,-6.922718,54.586862,0.000000,-26094444.067972,-130784978.597605,0.000000,31.403021,-5.709807,0.000000,203098709.588459,-161198313.323020,0.000000,12.977686,18.391755,0.000000,-369231922.710414,-115046781.670781,0.000000,5.862095,-18.639104,0.000000
62975.0,37947591.579500,27889346.550921,0.000000,-31.951801,44.554238,0.000000,-12410044.777971,-132529731.847003,0.000000,31.893108,-2.357168,0.000000,208551936.645130,-153134624.532894,0.000000,12.264818,18.936071,0.000000,-366616714.317232,-123072418.399684,0.000000,6.244906,-18.515227,0.000000
62980.0,20108935.002051,42979030.396016,0.000000,-48.869274,23.943925,0.000000,1410877.275782,-132814869.230429,0.000000,32.033819,1.041975,0.000000,213692171.488364,-144841133.142221,0.000000,11.528750,19.455488,0.000000,-363836723.150087,-131042737.854337,0.000000,6.624945,-18.383017,0.000000
62985.0,-2544248.363955,47836123.787853,0.000000,-53.877600,-1.786500,0.000000,15215985.023588,-131627775.642679,0.000000,31.819148,4.452817,0.000000,218509526.540568,-136328813.395236,0.000000,10.770113,19.948997,0.000000,-360893190.060433,-138954154.556843,0.000000,7.002011,-18.242541,0.000000
62990.0,-24633141.981078,41599243.309167,0.000000,-46.424891,-26.411592,0.000000,28851017.667144,-128971117.004060,0.000000,31.246233,7.839451,0.000000,222994396.625504,-127609076.087162,0.000000,9.989584,20.415586,0.000000,-357787442.667839,-146803114.180068,0.000000,7.375904,-18.093876,0.000000
62995.0,-41177631.176835,25957561.130749,0.000000,-28.771801,-44.562910,0.000000,42161200.695062,-124863271.976428,0.000000,30.315596,11.165079,0.000000,227137477.507350,-118693770.468313,0.000000,9.187880,20.854236,0.000000,-354520894.432233,-154586096.004208,0.000000,7.746426,-17.937102,0.000000
63000.0,-48611880.219115,4557894.066146,0.000000,-5.036662,-52.639072,0.000000,54992759.160090,-119338660.720303,0.000000,29.031383,14.392281,0.000000,230929785.496690,-109595185.573709,0.000000,8.365767,21.263931,0.000000,-351095043.641494,-162299615.339056,0.000000,8.113383,-17.772306,0.000000
63005.0,-45377977.212059,-17844238.288282,0.000000,19.744780,-49.131989,0.000000,67194533.814905,-112447947.589561,0.000000,27.401597,17.483331,0.000000,234362678.142738,-100326050.873645,0.000000,7.524060,21.643649,0.000000,-347511472.315950,-169940225.908447,0.000000,8.476582,-17.599578,0.000000
63010.0,-32150279.862448,-36307129.207162,0.000000,40.393262,-34.689511,0.000000,78619695.040482,-104258092.143996,0.000000,25.438313,20.400583,0.000000,237427876.024925,-90899536.133710,0.000000,6.663625,21.992373,0.000000,-343771845.031534,-177504522.193415,0.000000,8.835833,-17.419015,0.000000
63015.0,-11740919.205555,-46632336.229695,0.000000,52.320886,-12.094086,0.000000,89127543.888951,-94852221.143490,0.000000,23.157866,23.106916,0.000000,240117485.649862,-81329250.365776,0.000000,5.785383,22.309087,0.000000,-339877907.663501,-184989141.730722,0.000000,9.190950,-17.230721,0.000000
63020.0,11337272.347950,-46257023.303583,0.000000,52.402772,13.922627,0.000000,98585383.088878,-84329293.566036,0.000000,20.580984,25.566243,0.000000,242424023.451484,-71629239.744601,0.000000,4.890312,22.592783,0.000000,-335831486.052781,-192390767.363491,0.000000,9.541749,-17.034803,0.000000
63025.0,31717106.318886,-34980176.756160,0.000000,39.969745,37.320306,0.000000,106870433.701023,-72803531.473811,0.000000,17.732861,27.744088,0.000000,244340440.882945,-61813984.357895,0.000000,3.979448,22.842462,0.000000,-331634484.597187,-199706129.440836,0.000000,9.888049,-16.831372,0.000000
63030.0,44415523.938023,-15262022.096297,0.000000,17.533299,52.104468,0.000000,113871765.545994,-60403592.033911,0.000000,14.643150,29.608207,0.000000,245860150.578291,-51898393.651288,0.000000,3.053891,23.057135,0.000000,-327288884.769881,-206932007.963432,0.000000,10.229675,-16.620547,0.000000
63035.0,46207802.273446,8193987.915848,0.000000,-9.420598,54.204019,0.000000,119492201.944008,-47271460.433594,0.000000,11.345845,31.129253,0.000000,246977053.550257,-41897800.423547,0.000000,2.114802,23.235831,0.000000,-322796743.567585,-214065234.672196,0.000000,10.566453,-16.402449,0.000000
63040.0,36631215.356164,29638991.952604,0.000000,-33.937333,43.022665,0.000000,123650152.213041,-33561049.977201,0.000000,7.879060,32.281466,0.000000,247685567.377423,-31827953.221970,0.000000,1.163411,23.377598,0.000000,-318160191.891221,-221102695.077286,0.000000,10.898214,-16.177206,0.000000
63045.0,18136387.416384,43890583.009774,0.000000,-49.864297,21.683910,0.000000,126281319.359981,-19436504.344159,0.000000,4.284674,33.043356,0.000000,247980655.319553,-21705006.983165,0.000000,0.201015,23.481508,0.000000,-313381432.861729,-228041330.424856,0.000000,11.224793,-15.944948,0.000000
63050.0,-4693358.080109,47716456.192583,0.000000,-53.694641,-4.202293,0.000000,127340226.121673,-5070207.680106,0.000000,0.607845,33.398368,0.000000,247857856.284121,-11545511.760719,0.000000,-0.771017,23.546659,0.000000,-308462740.073988,-234878139.599088,0.000000,11.546029,-15.705811,0.000000
63055.0,-26462993.513250,40503563.373278,0.000000,-45.167917,-28.431373,0.000000,126801500.623409,9359479.466441,0.000000,-3.103620,33.335484,0.000000,247313315.549789,-1366399.378702,0.000000,-1.751247,23.572187,0.000000,-303406455.791805,-241610180.957249,0.000000,11.861765,-15.459935,0.000000
63060.0,-42287029.357736,24152846.419209,0.000000,-26.759227,-45.771230,0.000000,124660864.006979,23670726.938383,0.000000,-6.800012,32.849736,0.000000,246343816.133995,8815032.151148,0.000000,-2.738160,23.557262,0.000000,-298214989.087097,-248234574.095598,0.000000,12.171849,-15.207464,0.000000
63065.0,-48766614.593187,2451286.240875,0.000000,-2.708601,-52.806645,0.000000,120935766.873980,37680939.379723,0.000000,-10.430593,31.942602,0.000000,244946810.671870,18981136.610114,0.000000,-3.730171,23.501101,0.000000,-292890813.926426,-254748501.544228,0.000000,12.476132,-14.948545,0.000000
63070.0,-44545909.472885,-19789315.388011,0.000000,21.904498,-48.228128,0.000000,115665629.495751,51209600.132316,0.000000,-13.944556,30.622256,0.000000,243120453.652508,29113940.110096,0.000000,-4.725616,23.402973,0.000000,-287436467.208161,-261149210.389022,0.000000,12.774471,-14.683330,0.000000
63075.0,-30505747.716354,-37657116.787423,0.000000,41.923615,-32.882931,0.000000,108911652.361764,64081185.212454,0.000000,-17.292047,28.903636,0.000000,240863633.836323,39195164.342320,0.000000,-5.722758,23.262201,0.000000,-281854546.753587,-267434013.819108,0.000000,13.066728,-14.411972,0.000000
63080.0,-9639657.696091,-47068683.228722,0.000000,52.856655,-9.745958,0.000000,100756178.335527,76128069.459909,0.000000,-20.425213,26.808337,0.000000,238176006.653955,49206252.684041,0.000000,-6.719786,23.078174,0.000000,-276147709.255325,-273600292.598392,0.000000,13.352769,-14.134631,0.000000
63085.0,13418364.072305,-45653374.633407,0.000000,51.764160,16.293511,0.000000,91301604.681901,87193342.143593,0.000000,-23.299232,24.364301,0.000000,235058026.363252,59128399.299901,0.000000,-7.714813,22.850350,0.000000,-270318668.186520,-279645496.459871,0.000000,13.632464,-13.851467,0.000000
63090.0,33279824.694720,-33452806.683261,0.000000,38.249829,39.131117,0.000000,80668861.449311,97133448.851934,0.000000,-25.873280,21.605323,0.000000,231510977.716461,68942581.361326,0.000000,-8.705881,22.578268,0.000000,-264370191.674221,-285567145.421675,0.000000,13.905690,-13.562645,0.000000
63095.0,45068058.981855,-13164819.586318,0.000000,15.128197,52.868504,0.000000,68995490.861700,105820580.698351,0.000000,-28.111406,18.570378,0.000000,227537006.865297,78629594.490598,0.000000,-9.690961,22.261550,0.000000,-258305100.340471,-291362831.023891,0.000000,14.172328,-13.268332,0.000000
63100.0,45781903.162152,10349846.370679,0.000000,-11.897022,53.704812,0.000000,56433379.156032,113144740.623002,0.000000,-29.983264,15.302806,0.000000,223139151.207427,88170091.515908,0.000000,-10.667956,21.899913,0.000000,-252126265.114566,-297030217.485482,0.000000,14.432264,-12.968696,0.000000
63105.0,35237011.147836,31325667.017174,0.000000,-35.847401,41.402407,0.000000,43146206.429529,119015429.335623,0.000000,-31.464678,11.849372,0.000000,218321367.854567,97544624.599477,0.000000,-11.634706,21.493177,0.000000,-245836605.020027,-302567042.780698,0.000000,14.685389,-12.663911,0.000000
63110.0,16126198.353598,44711047.108401,0.000000,-50.753464,19.384628,0.000000,29306690.499580,123362909.308809,0.000000,-32.538031,8.259257,0.000000,213088560.380425,106733690.772660,0.000000,-12.588989,21.041268,0.000000,-239439084.939746,-307971119.634649,0.000000,14.931599,-12.354149,0.000000
63115.0,-6833004.807859,47500560.415007,0.000000,-53.404033,-6.603150,0.000000,15093706.833701,126139023.007482,0.000000,-33.192448,4.583012,0.000000,207446603.486666,115717780.879631,0.000000,-13.528533,20.544231,0.000000,-232936713.362803,-313240336.437798,0.000000,15.170796,-12.039588,0.000000
63120.0,-28240906.795170,39328385.261887,0.000000,-43.825198,-30.390901,0.000000,689367.995093,127317559.900428,0.000000,-33.423801,0.871523,0.000000,201402365.207642,124477431.894909,0.000000,-14.451012,20.002237,0.000000,-226332540.116408,-318372658.079353,0.000000,15.402888,-11.720405,0.000000
63125.0,-43315037.378186,22301643.513790,0.000000,-24.697830,-46.889920,0.000000,-13723857.083923,126894184.425601,0.000000,-33.234525,-2.824981,0.000000,194963726.260482,132993282.539593,0.000000,-15.354065,19.415587,0.000000,-219629654.086375,-323366126.699696,0.000000,15.627786,-11.396780,0.000000
63130.0,-48828232.131261,339997.746568,0.000000,-0.375678,-52.873369,0.000000,-27965910.813542,124885952.806270,0.000000,-32.633281,-6.457838,0.000000,188139596.137032,141246132.077028,0.000000,-16.235292,18.784725,0.000000,-212831180.929526,-328218862.362121,0.000000,15.845408,-11.068894,0.000000
63135.0,-43628341.823444,-21696408.748117,0.000000,24.024476,-47.230674,0.000000,-41861738.747091,121330459.535137,0.000000,-31.634481,-9.980749,0.000000,180939925.528816,149217002.120986,0.000000,-17.092273,18.110237,0.000000,-205940280.781327,-332929063.644358,0.000000,16.055676,-10.736929,0.000000
63140.0,-28801641.407202,-38933562.134261,0.000000,43.375184,-31.008317,0.000000,-55243655.024000,116284663.881734,0.000000,-30.257725,-13.350461,0.000000,173375714.676364,156887201.238828,0.000000,-17.922572,17.392866,0.000000,-198960145.962043,-337495008.150465,0.000000,16.258520,-10.401069,0.000000
63145.0,-7519077.895726,-47410693.127274,0.000000,53.287760,-7.372074,0.000000,-67953444.552009,109823452.704278,0.000000,-28.527149,-16.527310,0.000000,165459017.240739,164238392.079087,0.000000,-18.723749,16.633511,0.000000,-191893998.684587,-341915052.943864,0.000000,16.453871,-10.061498,0.000000
63150.0,15471771.133004,-44955541.168859,0.000000,51.016951,18.636924,0.000000,-79844178.654235,102037998.250879,0.000000,-26.470753,-19.475621,0.000000,157202939.308425,171252660.698277,0.000000,-19.493374,15.833232,0.000000,-184745088.767215,-346187634.902388,0.000000,16.641670,-9.718402,0.000000
63155.0,34772136.041718,-31854665.742512,0.000000,36.445572,40.862584,0.000000,-90781733.755886,93033968.868480,0.000000,-24.119707,-22.163992,0.000000,148621633.161635,177912587.706319,0.000000,-20.229036,14.993259,0.000000,-177516691.354084,-350311270.996396,0.000000,16.821860,-9.371965,0.000000
63160.0,45623806.010855,-11039344.985757,0.000000,12.688737,53.519549,0.000000,-100646014.090196,82929647.136757,0.000000,-21.507673,-24.565443,0.000000,139730285.474875,184201320.794995,0.000000,-20.928359,14.114989,0.000000,-170212104.646639,-354284558.491108,0.000000,16.994390,-9.022374,0.000000
63165.0,45257593.342716,12483457.754197,0.000000,-14.346377,53.090504,0.000000,-109331888.921899,71854004.544592,0.000000,-18.670167,-26.657469,0.000000,130545099.635759,190102648.160222,0.000000,-21.589014,13.199989,0.000000,-162834647.648698,-358106175.074429,0.000000,17.159215,-8.669816,0.000000
63170.0,33768073.704258,32945906.197017,0.000000,-37.678038,39.697371,0.000000,-116749862.194811,59944775.089116,0.000000,-15.643962,-28.421994,0.000000,121083271.933525,195601072.278279,0.000000,-22.208736,12.250000,0.000000,-155387657.927984,-361774878.911697,0.000000,17.316295,-8.314476,0.000000
63175.0,14082624.471216,45438955.036002,0.000000,-51.535428,17.051143,0.000000,-122826497.773633,47346562.724548,0.000000,-12.466553,-29.845264,0.000000,111362961.412630,200681883.449503,0.000000,-22.785336,11.266928,0.000000,-147874489.396785,-365289508.628819,0.000000,17.465593,-7.956541,0.000000
63180.0,-8958910.390367,47189127.705965,0.000000,-53.006931,-8.984352,0.000000,-127504626.684669,34209009.962277,0.000000,-9.175683,-30.917675,0.000000,101403253.250668,205331232.482042,0.000000,-23.316718,10.252850,0.000000,-140298510.114276,-368648983.225455,0.000000,17.607081,-7.596196,0.000000
63185.0,-29963514.187355,38076185.389558,0.000000,-42.399651,-32.286729,0.000000,-130743364.186745,20685047.561757,0.000000,-5.808936,-31.633571,0.000000,91224115.589255,209536201.854310,0.000000,-23.800892,9.210001,0.000000,-132663100.112961,-371852301.919911,0.000000,17.740732,-7.233628,0.000000
63190.0,-44259782.019133,20407569.807161,0.000000,-22.591487,-47.917170,0.000000,-132517964.404968,6929238.477589,0.000000,-2.403392,-31.991013,0.000000,80846349.822580,213284874.669266,0.000000,-24.235992,8.140777,0.000000,-124971649.251561,-374898543.927571,0.000000,17.866526,-6.869020,0.000000
63195.0,-48796622.230930,-1771939.915706,0.000000,1.957919,-52.839140,0.000000,-132819538.943787,-6903776.742820,0.000000,1.004658,-31.991541,0.000000,70291534.429897,216566400.697833,0.000000,-24.620290,7.047720,0.000000,-117227555.096557,-377786868.174715,0.000000,17.984449,-6.502558,0.000000
63200.0,-42626940.855925,-23561810.838412,0.000000,26.100768,-46.141230,0.000000,-131654663.664861,-20660730.963865,0.000000,4.379945,-31.639933,0.000000,59581962.524087,219371058.803809,0.000000,-24.952208,5.933513,0.000000,-109434220.834490,-380516512.949688,0.000000,18.094488,-6.134423,0.000000
63205.0,-27041170.200895,-40133811.877839,0.000000,44.744891,-29.068927,0.000000,-129044894.948108,-34191079.801139,0.000000,7.688412,-30.943979,0.000000,48740573.376773,221690315.049422,0.000000,-25.230334,4.800968,0.000000,-101595053.216982,-383086795.493414,0.000000,18.196639,-5.764800,0.000000
63210.0,-5383390.018380,-47657428.536322,0.000000,53.612786,-4.977033,0.000000,-125026213.492521,-47348254.354142,0.000000,10.897360,-29.914260,0.000000,37790878.269808,223516875.799984,0.000000,-25.453435,3.653013,0.000000,-93713460.540348,-385497111.531332,0.000000,18.290901,-5.393868,0.000000
63215.0,17493174.529903,-44164722.190748,0.000000,50.162160,20.947770,0.000000,-119648410.256779,-59990824.615606,0.000000,13.975568,-28.563955,0.000000,26756881.110949,224844735.178210,0.000000,-25.620464,2.492679,0.000000,-85792850.661500,-387746934.748872,0.000000,18.377276,-5.021807,0.000000
63220.0,36190743.646095,-30189006.930697,0.000000,34.560651,42.510569,0.000000,-112974425.646567,-71983582.239920,0.000000,16.893395,-26.908661,0.000000,15662994.336536,225669216.263789,0.000000,-25.730578,1.323084,0.000000,-77836629.051788,-389835816.212626,0.000000,18.455772,-4.648797,0.000000
63225.0,46081501.964774,-8890146.022732,0.000000,10.220419,54.055960,0.000000,-105079649.646238,-83198552.011641,0.000000,19.622859,-24.966244,0.000000,4533950.703503,225987005.491315,0.000000,-25.783139,0.147420,0.000000,-69848196.890220,-391763383.739420,0.000000,18.526401,-4.275013,0.000000
63230.0,44636064.946699,14590253.815443,0.000000,-16.763134,52.362646,0.000000,-96051187.355719,-93515941.358185,0.000000,22.137718,-22.756701,0.000000,-6605288.354684,225796179.769110,0.000000,-25.777727,-1.031071,0.000000,-61830949.197471,-393529341.215494,0.000000,18.589180,-3.900631,0.000000
63235.0,32227651.982097,34496403.622959,0.000000,-39.425492,37.911640,0.000000,-85987091.393607,-102825036.677054,0.000000,24.413544,-20.302049,0.000000,-17729627.070666,225096225.921575,0.000000,-25.714141,-2.209106,0.000000,-53788273.011875,-395133467.868065,0.000000,18.644129,-3.525825,0.000000
63240.0,12009971.195174,46073042.020719,0.000000,-52.209095,14.688546,0.000000,-74995559.911669,-111025054.165899,0.000000,26.427809,-17.626227,0.000000,-28813931.595162,223888052.147156,0.000000,-25.592406,-3.383391,0.000000,-45723545.608556,-396575617.491509,0.000000,18.691273,-3.150766,0.000000
63245.0,-11066846.804724,46783036.100123,0.000000,-52.504689,-11.341268,0.000000,-63194096.572165,-118025951.310387,0.000000,28.159977,-14.755010,0.000000,-39833127.329798,222173991.280966,0.000000,-25.412772,-4.550628,0.000000,-37640132.762688,-397855717.630452,0.000000,18.730641,-2.775624,0.000000
63250.0,-31627567.093404,36749574.955355,0.000000,-40.894317,-34.115557,0.000000,-50708626.802269,-123749203.246884,0.000000,29.591614,-11.715934,0.000000,-50762296.487040,219957795.753556,0.000000,-25.175714,-5.707545,0.000000,-29541387.057767,-398973768.722039,0.000000,18.762264,-2.400567,0.000000
63255.0,-45119546.036043,18474311.888445,0.000000,-20.444129,-48.851326,0.000000,-37672562.996644,-128128545.913018,0.000000,30.706516,-8.538214,0.000000,-61576775.012701,217244624.243035,0.000000,-24.881932,-6.850908,0.000000,-21430646.239675,-399929843.199656,0.000000,18.786180,-2.025760,0.000000
63260.0,-48671841.629279,-3880494.228243,0.000000,4.288002,-52.704011,0.000000,-24225810.134124,-131110685.264235,0.000000,31.490855,-5.252665,0.000000,-72252248.010908,214041020.124257,0.000000,-24.532341,-7.977543,0.000000,-13311231.617192,-400724084.560365,0.000000,18.802428,-1.651366,0.000000
63265.0,-41543529.812398,-25381881.306571,0.000000,28.129479,-44.961556,0.000000,-10513702.561702,-132655968.904721,0.000000,31.933352,-1.891611,0.000000,-82764842.830795,210354881.923843,0.000000,-24.128071,-9.084354,0.000000,-5186446.509511,-401356706.398315,0.000000,18.811051,-1.277548,0.000000
63270.0,-25227663.942047,-41255345.592509,0.000000,46.029780,-27.068158,0.000000,3314137.455930,-132739013.300868,0.000000,32.025469,1.511233,0.000000,-93091219.008190,206195426.090797,0.000000,-23.670456,-10.168337,0.000000,2940425.258805,-401827991.406348,0.000000,18.812096,-0.904463,0.000000
63275.0,-3236856.948422,-47808137.689292,0.000000,53.830514,-2.565528,0.000000,17105028.343859,-131349276.373831,0.000000,31.761618,4.920898,0.000000,-103208654.303337,201573142.487319,0.000000,-23.161023,-11.226603,0.000000,11066120.815068,-402138290.348015,0.000000,18.805614,-0.532268,0.000000
63280.0,19478300.813012,-43282320.153509,0.000000,49.201052,23.220977,0.000000,30704552.706921,-128491561.786314,0.000000,31.139389,8.301340,0.000000,-113095126.135903,196499743.090972,0.000000,-22.601481,-12.256387,0.000000,19187399.647690,-402288021.002195,0.000000,18.791658,-0.161116,0.000000
63285.0,37532502.160550,-28459245.165375,0.000000,32.598966,44.071106,0.000000,43957981.426486,-124186437.758977,0.000000,30.159789,11.615659,0.000000,-122729387.789687,190988104.475812,0.000000,-21.993710,-13.255063,0.000000,27301044.967217,-402277667.082446,0.000000,18.770284,0.208840,0.000000
63290.0,46440105.304005,-6721830.310378,0.000000,7.728829,54.476383,0.000000,56711801.204290,-118470549.921565,0.000000,28.827479,14.826374,0.000000,-132091038.839644,185052204.705004,0.000000,-21.339746,-14.220160,0.000000,35403865.019136,-402107777.133220,0.000000,18.741551,0.577452,0.000000
63295.0,43918729.124467,16665733.874654,0.000000,-19.141860,51.523069,0.000000,68815344.566408,-111396804.711883,0.000000,27.151010,17.895745,0.000000,-141160589.341050,178707055.319748,0.000000,-20.641766,-15.149366,0.000000,43492694.348479,-401778963.405010,0.000000,18.705522,0.944574,0.000000
63300.0,30619140.218489,35974019.882675,0.000000,-41.086242,36.049463,0.000000,80122516.544585,-103034397.412950,0.000000,25.143035,20.786170,0.000000,-149919517.412692,171968629.148242,0.000000,-19.902072,-16.040544,0.000000,51564395.016349,-401291900.710459,0.000000,18.662263,1.310062,0.000000
63305.0,9912582.751890,46612246.899046,0.000000,-52.773617,12.301938,0.000000,90493606.514514,-93468657.334786,0.000000,22.820484,23.460637,0.000000,-158350319.940620,164853784.683694,0.000000,-19.123076,-16.891732,0.000000,59615857.768559,-400647325.263428,0.000000,18.611840,1.673776,0.000000
63310.0,-13152643.947624,46283346.708314,0.000000,-51.898852,-13.669364,0.000000,99797167.089748,-82800682.200413,0.000000,20.204698,25.883249,0.000000,-166436556.224136,157380187.792066,0.000000,-18.307283,-17.701154,0.000000,67644003.156671,-399846033.502949,0.000000,18.554324,2.035578,0.000000
63315.0,-33229940.636344,35351294.191903,0.000000,-39.312349,-35.874227,0.000000,107911934.734975,-71146734.794593,0.000000,17.321487,28.019796,0.000000,-174162884.479145,149566231.508823,0.000000,-17.457271,-18.467221,0.000000,75645782.611781,-398888880.903959,0.000000,18.489788,2.395332,0.000000
63320.0,-45892770.184464,16505619.267967,0.000000,-18.259733,-49.690891,0.000000,114728759.168035,-58637377.671188,0.000000,14.201110,29.838393,0.000000,-181515091.203987,141430954.670155,0.000000,-16.575683,-19.188532,0.000000,83618179.471458,-397776780.776650,0.000000,18.418306,2.752906,0.000000
63325.0,-48454114.340823,-5981637.972793,0.000000,6.610386,-52.468195,0.000000,120152501.073663,-45416326.431880,0.000000,10.878143,31.310146,0.000000,-188480113.497582,132993960.099041,0.000000,-15.665201,-19.863876,0.000000,91558209.960344,-396510703.056211,0.000000,18.339956,3.108170,0.000000
63330.0,-40380086.413492,-27153053.243112,0.000000,30.106771,-43.693569,0.000000,124103850.669899,-31639008.933071,0.000000,7.391244,32.409841,0.000000,-195046054.497811,124275333.031463,0.000000,-14.728538,-20.492231,0.000000,99462924.124932,-395091673.084690,0.000000,18.254818,3.460997,0.000000
63335.0,-23364568.188949,-42295781.476737,0.000000,47.227015,-25.009551,0.000000,126521013.855571,-17470826.758030,0.000000,3.782773,33.116629,0.000000,-201202192.178423,115295560.424315,0.000000,-13.768418,-21.072759,0.000000,107329406.723144,-393520770.386644,0.000000,18.162972,3.811264,0.000000
63340.0,-1083786.268996,-47862257.945610,0.000000,53.939925,-0.142333,0.000000,127361208.679947,-3085126.236683,0.000000,0.098292,33.414683,0.000000,-206938981.804390,106075451.735908,0.000000,-12.787564,-21.604804,0.000000,115154778.069353,-391799127.440168,0.000000,18.064502,4.158849,0.000000
63345.0,21422932.103295,-42309939.607457,0.000000,48.135144,25.451502,0.000000,126601913.363151,11339101.177774,0.000000,-3.614080,33.293788,0.000000,-212248052.398196,96636061.713730,0.000000,-11.788686,-22.087885,0.000000,122936194.835552,-389927928.444885,0.000000,17.959493,4.503633,0.000000
63350.0,38794426.317290,-26668950.134735,0.000000,30.564629,45.540415,0.000000,124241808.628003,25619755.865191,0.000000,-7.304441,32.749842,0.000000,-217122197.612562,86998615.664159,0.000000,-10.774465,-22.521692,0.000000,130670850.809426,-387908408.088336,0.000000,17.848031,4.845503,0.000000
